Metabolites,FC,pvalue,vip,sign
LIPID-P-0917,0.9762306492124236,0.8318817111826428,0.8993201111256041,non significant
LIPID-P-0918,1.1873569037158478,0.8052973404194682,1.3900016874943228,non significant
LIPID-P-0921,0.9675247996811511,0.7307890670960953,1.082186674586804,non significant
LIPID-P-0922,0.983884904048597,0.745513944728651,1.0429746596807126,non significant
LIPID-P-0924,1.0701083973192755,0.9968511573796256,1.0809932557680586,non significant
LIPID-P-0925,1.0831134194153609,0.9839590526470033,1.128834647255617,non significant
LIPID-P-0933,1.1486022694123914,0.8254392323169746,1.0248930389241202,non significant
LIPID-P-0935,1.619645840539438,0.829621058143773,1.3026491016693769,non significant
LIPID-P-0936,0.8197100675060467,0.4037888957363406,1.1253542076896497,non significant
LIPID-P-0955,0.8869012782271,0.8050606427514451,0.6618493290499394,non significant
LIPID-P-0956,0.7501737440847333,0.4075554557858701,1.191442087960089,non significant
LIPID-P-0957,0.958198258419363,0.6857286674502463,1.0804475483041733,non significant
LIPID-P-0961,0.8059973757750084,0.5039623842772921,1.1094170795777156,non significant
LIPID-P-0962,0.7591368553678748,0.4086388360281489,1.1007280102519759,non significant
LIPID-P-0965,0.8009065840817379,0.5482915044996942,1.0055481517479852,non significant
LIPID-P-0968,0.9472711355897387,0.9152035839928349,0.9910797423848705,non significant
LIPID-P-0970,0.9335604410996559,0.7994006089842938,1.0123800836948194,non significant
LIPID-P-0971,0.9250548885510892,0.6714094301637583,1.096971906544734,non significant
LIPID-P-0972,0.9753092921214845,0.8789936074637055,1.1156551722674959,non significant
LIPID-P-0973,0.9697747418650171,0.8308217988868476,1.0691340730204102,non significant
LIPID-P-0974,1.021182054288015,0.9985353091693895,0.9007412241481063,non significant
LIPID-P-0977,1.0216545296967001,0.9780471292055929,0.9971753799514513,non significant
LIPID-P-0978,0.9074893536898959,0.4059934901427256,1.1652598240080387,non significant
LIPID-P-0979,0.9611750582481445,0.7694259123523415,1.0624726637640423,non significant
LIPID-P-0981,1.0685351874960236,0.7687090571144046,1.109588651317153,non significant
LIPID-P-0982,0.9484180331172407,0.6428025582482398,1.054014292712001,non significant
LIPID-P-0983,1.0733273526430192,0.9385243569755483,1.2749738771368182,non significant
LIPID-P-0984,0.9656800284098389,0.6643720474667947,0.9615756883000253,non significant
LIPID-P-0987,0.9400593264438161,0.5039623842772921,1.1626094954538646,non significant
LIPID-P-0988,0.9426120142316958,0.5850010369821274,0.8662249802740061,non significant
LIPID-P-0991,1.0207923207804779,0.8941878560094614,0.9546347598538003,non significant
LIPID-P-0994,0.9983592369861126,0.8293806948011031,1.2125121363796285,non significant
LIPID-P-0999,1.0580725832632143,0.8879085149473078,1.111463365474712,non significant
LIPID-P-1000,1.356024849623337,0.8500796349536329,1.4408471446494622,non significant
LIPID-P-1001,0.9956872394520188,0.6554035950768139,1.0919092175566394,non significant
LIPID-P-1026,0.5145628002650549,0.20960434030591635,1.2833974971282749,non significant
LIPID-P-1028,0.8630152832055821,0.6428025582482398,1.1877624021138167,non significant
LIPID-P-1029,0.9626659423442376,0.8595242085204479,1.2011713127920896,non significant
LIPID-P-1030,1.045270704290694,0.947611154584907,1.1653290258765445,non significant
LIPID-P-1031,0.7718647481579382,0.46464386054469786,1.1337316768541559,non significant
LIPID-P-1032,0.874614900887486,0.6855387086792604,1.1449235734343912,non significant
LIPID-P-1033,1.0500391637633424,0.9553612034854624,1.1366994882552437,non significant
LIPID-P-1036,0.933197726075049,0.6428025582482398,1.1041121787188797,non significant
LIPID-P-1037,1.0652488790840182,0.8396085780974042,1.0516251263437495,non significant
LIPID-P-1040,1.0405527238508168,0.8396085780974042,1.0341448196293515,non significant
LIPID-P-1042,0.8950404679282105,0.28312939123312475,1.234260026468583,non significant
LIPID-P-1043,1.0290908018682268,0.9805651912305973,1.011226861521022,non significant
LIPID-P-1046,1.1300480386778502,0.8132959099195174,1.0570483452915658,non significant
LIPID-P-1048,0.9459058265277397,0.5039623842772921,1.0955346584795176,non significant
LIPID-P-1052,0.9131390655095646,0.4778408284835023,1.0203929356645658,non significant
LIPID-P-1056,0.8742945561147484,0.38643714064225937,1.05583643841815,non significant
LIPID-P-1060,1.0142706483161217,0.8509540279894692,0.960756447357857,non significant
LIPID-P-1061,1.0036550398827224,0.8472156542325042,1.0771628368404258,non significant
LIPID-P-1062,1.0096973397046765,0.8756272838936662,0.8744815965331062,non significant
LIPID-P-1068,1.2222471276318683,0.8771749508366549,1.2811042755079913,non significant
LIPID-P-1082,0.8459044978034908,0.5674334398758448,1.1891620468019786,non significant
LIPID-P-1086,1.1153550388042694,0.8416225107526414,1.1829750421297096,non significant
LIPID-P-1087,0.9511141950632883,0.745513944728651,1.2158397386518236,non significant
LIPID-P-1088,0.9219073177898186,0.7008263827013044,1.1850458312671246,non significant
LIPID-P-1089,1.046684351871789,0.8416068506614747,1.309820748695716,non significant
LIPID-P-1090,0.9828325669796867,0.9021199368621295,1.0368741339129632,non significant
LIPID-P-1092,0.9341702237265971,0.5674334398758448,1.2635415901555958,non significant
LIPID-P-1094,1.0044789973911266,0.8254392323169746,1.3063524775530189,non significant
LIPID-P-1095,1.0144395503564896,0.8756272838936662,1.2346467998215698,non significant
LIPID-P-1096,1.0117747885139918,0.9941771807042007,1.2559553342457124,non significant
LIPID-P-1097,1.0305655606058668,0.9152035839928349,1.2586073360655352,non significant
LIPID-P-1098,1.162532854142063,0.5895738264614367,1.200141791951777,non significant
LIPID-P-1099,0.9984267956663713,0.9454842518302986,1.2499827722320107,non significant
LIPID-P-1101,0.9407129585547568,0.5482915044996942,0.9832975287690118,non significant
LIPID-P-1102,1.0921349636572673,0.745513944728651,1.156064970944939,non significant
LIPID-P-1104,0.9082136874496366,0.5672309350277444,0.8887267227974868,non significant
LIPID-P-1105,1.1066826892213306,0.6082504681619925,1.1874336855477108,non significant
LIPID-P-1106,1.1817964923415372,0.9458538752897743,0.4056666489117542,non significant
LIPID-P-1109,0.9017769312704866,0.46870795225755846,1.0513731809605293,non significant
LIPID-P-1113,0.9982744735291952,0.8896941780220488,0.5128180039387336,non significant
LIPID-P-1114,1.1336542793853603,0.5895738264614367,1.0209374922617684,non significant
LIPID-P-1116,1.0014141876345464,0.9594700102523699,0.816973371904466,non significant
LIPID-P-1117,0.9787526722315704,0.8582777599163257,0.9944331941215742,non significant
LIPID-P-1129,1.1409066829307677,0.9517207202419783,1.3398581887544783,non significant
LIPID-P-1132,0.7299127403819673,0.5086161513098802,1.0832923904149183,non significant
LIPID-P-1135,1.185317559944697,0.8006955391779674,1.4427984485463599,non significant
LIPID-P-1137,1.0012899613821358,0.9464078353821253,1.1203001750364656,non significant
LIPID-P-1138,1.163904742338014,0.5731787918944284,1.489833118900184,non significant
LIPID-P-1139,0.9617336615557319,0.8149482311627472,1.1662418044298188,non significant
LIPID-P-1141,0.9057548375148131,0.6428025582482398,0.8424200461927346,non significant
LIPID-P-1145,1.2116878690135737,0.9805651912305973,0.5329482884238804,non significant
LIPID-P-1146,0.8990051834915475,0.49338157232964214,1.100134107037109,non significant
LIPID-P-1149,1.026898557758285,0.9446184812476552,0.9973950688856046,non significant
LIPID-P-1151,0.9131417630520197,0.44261286681989365,1.0562475550516484,non significant
LIPID-P-1152,1.1390326672301287,0.46464386054469786,1.0717338362014661,non significant
LIPID-P-1157,1.034000895263119,0.9573130101824163,0.9278608459389579,non significant
LIPID-P-1164,1.1836197410739424,0.7695984092881251,1.3808514060245882,non significant
LIPID-P-1170,1.1145605969437509,0.9458538752897743,1.0586731811762087,non significant
LIPID-P-1171,0.991868503751092,0.6643720474667947,0.9877475577564319,non significant
LIPID-P-1172,1.0500465217441357,0.8397488680631977,1.305376484129926,non significant
LIPID-P-1173,0.9597920639311524,0.9455049796854561,1.0100245616877903,non significant
LIPID-P-1174,0.87682478673466,0.27878774593368366,1.211300745372614,non significant
LIPID-P-1176,1.0241435569832333,0.8756272838936662,0.8354428272571345,non significant
LIPID-P-1177,0.9023154699832548,0.4203488945370458,1.0577123934894372,non significant
LIPID-P-1180,0.9085441152669891,0.4489997045020819,1.166084265839275,non significant
LIPID-P-1181,0.907434422975546,0.3728001396263088,1.1390923539110107,non significant
LIPID-P-1182,1.049300920928454,0.5039623842772921,1.344661257411922,non significant
LIPID-P-1183,1.0586377043391388,0.7767977979338698,0.7095230708890768,non significant
LIPID-P-1196,0.9748590142258928,0.8953877668220114,1.317541641355662,non significant
LIPID-P-1197,0.9350247867991874,0.4807016106988341,1.2000161820749449,non significant
LIPID-P-1200,0.8729966070319453,0.3412461590913575,1.1408463416396335,non significant
LIPID-P-1202,0.8542381506748634,0.27317942603983436,1.1951616857136684,non significant
LIPID-P-1204,1.0141875891002603,0.9402898438245952,0.8791127346447845,non significant
LIPID-P-1205,0.9934480424385572,0.7550874385804409,1.0045368386571665,non significant
LIPID-P-1206,0.8970088089436696,0.299962425965211,1.0837167174081832,non significant
LIPID-P-1212,1.1503734214231138,0.8308217988868476,1.1543359965102864,non significant
LIPID-P-1215,0.9733059946646443,0.6255032873270137,1.0543189842200265,non significant
LIPID-P-1216,1.1030554056117294,0.6596182130953481,1.3084716643534027,non significant
LIPID-P-1217,0.8862253976366751,0.3604861836363967,1.0997378281008492,non significant
LIPID-P-1218,1.1752803887086472,0.5039623842772921,0.9356542292190965,non significant
LIPID-P-1219,0.9997578579905309,0.7580182167882157,0.43660430252554,non significant
LIPID-P-1224,1.2656416180970047,0.8771749508366549,1.0657359727567832,non significant
LIPID-P-1226,0.8498227327318605,0.37722918720029275,1.116447502596046,non significant
LIPID-P-1227,0.8319367755505901,0.3604861836363967,1.0973814849542856,non significant
LIPID-P-1233,0.937389900166439,0.6949254699464029,1.0065316730122957,non significant
